timeStamp,accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angleY,height
2149154,-0.08134766,-0.59335935,-0.67470706,-49.560547,-81.78711,59.87549,-154.42383,-22.95044,57.49583
2149171,-0.23447266,-0.7991211,-0.6459961,-48.706055,-92.163086,59.509277,-155.25879,-20.802612,57.49154
2149188,0.23447266,-0.7512695,-0.56464845,-48.52295,-95.27588,57.18994,-155.896,-19.121704,57.49154
2149205,0.9283203,-0.55986327,-0.57900393,-47.668457,-87.70752,49.25537,-156.52771,-17.06726,57.49154
2149222,0.9091797,-0.59814453,-0.55507815,-45.47119,-85.57129,42.3584,-157.39014,-15.644531,57.49154
2149239,0.95224607,-1.038379,-0.70341796,-46.020508,-89.96582,32.53174,-158.0658,-14.221802,57.49154
2149256,3.1677735,-1.808789,-1.2106445,-41.503906,-78.24707,15.258789,-158.97217,-12.518921,57.49154
2149273,4.9669924,-1.990625,-1.5073242,-36.743164,-52.978516,-2.0141602,-159.59839,-11.651001,57.49154
2149290,6.6274414,-2.421289,-1.8805664,-27.09961,-7.751465,-32.348633,-160.15869,-11.337891,57.486176
2149307,8.230469,-2.8710938,-2.1581054,-18.798828,21.118164,-54.992676,-160.77942,-11.738892,57.486176
2149324,9.259277,-2.8854492,-2.2490234,-10.925293,43.518066,-81.54297,-161.17493,-12.595825,57.486176
2149341,11.919825,-2.9667969,-2.4643555,4.638672,96.61865,-112.06055,-161.54846,-14.672241,57.482956
2149358,12.958203,-2.5361328,-2.6892579,22.766113,149.78027,-135.00977,-161.64185,-17.127686,57.482956
2149375,13.302734,-1.8901367,-3.215625,44.73877,217.34619,-158.38623,-161.55396,-20.462036,57.477592
2149392,13.2261715,-1.6556641,-4.7325196,67.38281,268.61572,-170.47119,-161.08154,-26.174927,57.47545
2149409,12.532324,-0.99052733,-6.0867186,89.59961,312.80518,-178.77197,-160.37292,-31.322021,57.47545
2149426,10.278516,-0.38759765,-7.684961,112.60986,356.32324,-187.01172,-159.06555,-39.050903,57.47545
