timeStamp,accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angleY,height
1549826,4.938281,-7.7088866,9.058301,30.029297,-39.42871,-33.14209,-76.11328,-14.7052,86.647156
1549843,6.9289064,-7.8907228,8.962598,54.93164,2.6855469,-56.030273,-75.38818,-15.430298,86.647156
1549860,6.4791017,-7.326074,8.240039,67.74902,14.221191,-77.0874,-74.328,-16.35315,86.647156
1549877,6.5939455,-6.665723,7.416992,74.95117,10.864258,-88.74512,-72.647095,-17.896729,86.641785
1549894,8.062988,-6.101074,6.9336915,82.6416,18.127441,-95.703125,-71.24634,-19.154663,86.63964
1549911,12.068164,-6.1106443,6.89541,106.50635,92.95654,-88.98926,-68.74695,-20.46753,86.63213
1549928,11.972461,-4.7851562,5.2206054,124.75586,154.11377,-80.13916,-66.04431,-20.863037,86.62355
1549945,11.503515,-2.6079102,3.4500976,137.5122,208.8623,-62.438965,-62.90222,-20.549927,86.61282
1549962,7.1873045,1.7417969,-0.7416992,123.046875,227.35596,-29.968262,-58.639526,-19.094238,86.60531
1549979,5.675195,3.4405274,-3.3591797,86.54785,214.17236,24.963379,-56.271973,-17.369385,86.603165
1549996,5.5890627,5.139258,-5.5938478,44.6167,203.3081,78.308105,-54.244995,-14.161377,86.5978
1550013,5.2206054,5.6512694,-6.550879,7.6904297,197.32666,113.8916,-53.602295,-11.14563,86.5978
1550030,5.335449,5.4311523,-6.986328,-44.6167,194.21387,157.95898,-53.723145,-7.772827,86.5978
1550047,5.3115234,4.6416016,-7.2686524,-77.27051,198.18115,182.18994,-54.832764,-2.70813,86.5978
1550064,4.6463866,3.8999023,-7.2638674,-106.56738,201.17188,205.01709,-56.288452,1.4337158,86.5978
1550081,2.7514648,3.459668,-7.20166,-137.39014,204.52881,222.0459,-58.9032,7.305908,86.616035
1550098,0.40195313,4.038672,-7.747168,-163.20801,179.01611,226.62354,-61.35315,11.68396,86.641785
1550115,-1.7178711,3.6654296,-8.067774,-194.45801,133.17871,260.98633,-64.16565,17.424316,86.663246
1550132,-1.253711,3.0864258,-7.7375975,-212.34131,107.23877,285.88867,-68.236084,21.94519,86.68685
1550149,-0.94746095,2.478711,-6.6035156,-225.3418,70.86182,313.84277,-71.38367,26.625366,86.71045
1550166,0.14355469,2.6988282,-4.7277346,-218.38379,73.66943,323.6084,-75.56946,33.217163,86.73513
1550183,0.46894532,2.5504882,-4.2061524,-212.03613,68.54248,328.55225,-78.74451,38.237915,86.755516
1550200,0.9043945,2.0719726,-3.4166017,-202.14844,60.85205,329.83398,-81.93054,43.28064,86.803795
1550217,1.502539,1.8853515,-2.0576172,-182.86133,49.194336,318.2373,-86.16577,49.839478,86.803795
1550234,1.6460937,1.8231446,-1.4307617,-167.5415,43.151855,307.25098,-89.37378,54.503174,86.803795
1550251,2.8615234,1.1292969,-0.7704102,-140.625,68.725586,296.93604,-94.6582,60.457764,86.803795
1550268,2.7610352,0.45458984,-0.95224607,-117.43164,85.81543,288.33008,-99.98657,64.64905,86.803795
1550285,2.3351562,0.6794922,-0.6699219,-92.65137,92.95654,279.47998,-106.92993,69.642334,86.81882
1550302,1.8135742,2.0528321,0.23447266,-76.66016,105.285645,272.70508,-120.23987,72.77893,86.83276
1550319,1.2058594,3.6845703,-0.17705078,-72.93701,98.32764,267.0288,-134.10461,75.07507,86.851
1550336,1.5886719,5.014844,-0.24404296,-67.50488,104.30908,259.58252,-157.05505,76.45386,86.88319
1550353,2.7418945,6.2829103,-1.4786133,-57.06787,124.14551,255.24902,-175.20996,75.64636,86.896065
